Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
158989,AAA Batteries (4-pack),1,2.99,02/26/19 16:43,"485 13th St, San Francisco, CA 94016"
158990,Google Phone,1,600,02/09/19 08:23,"842 Maple St, Boston, MA 02215"
158991,27in 4K Gaming Monitor,1,389.99,02/26/19 21:37,"110 South St, Atlanta, GA 30301"
158992,27in FHD Monitor,1,149.99,02/06/19 14:10,"254 Willow St, San Francisco, CA 94016"
158993,AAA Batteries (4-pack),1,2.99,02/13/19 10:04,"907 West St, Boston, MA 02215"
158994,AAA Batteries (4-pack),2,2.99,02/20/19 13:01,"589 14th St, Austin, TX 73301"
158995,Lightning Charging Cable,1,14.95,02/12/19 23:06,"740 5th St, Atlanta, GA 30301"
158996,Bose SoundSport Headphones,1,99.99,02/05/19 12:02,"951 10th St, San Francisco, CA 94016"
158997,USB-C Charging Cable,1,11.95,02/14/19 23:35,"455 Cedar St, Seattle, WA 98101"
158998,27in FHD Monitor,1,149.99,02/04/19 17:33,"814 7th St, San Francisco, CA 94016"
158999,AAA Batteries (4-pack),3,2.99,02/21/19 12:28,"684 Maple St, Seattle, WA 98101"
159000,iPhone,1,700,02/04/19 10:40,"238 Pine St, New York City, NY 10001"
159000,Lightning Charging Cable,1,14.95,02/04/19 10:40,"238 Pine St, New York City, NY 10001"
159000,Wired Headphones,1,11.99,02/04/19 10:40,"238 Pine St, New York City, NY 10001"
159001,USB-C Charging Cable,1,11.95,02/15/19 09:41,"27 5th St, San Francisco, CA 94016"
159002,Wired Headphones,1,11.99,02/03/19 15:05,"776 5th St, Boston, MA 02215"
159003,AAA Batteries (4-pack),2,2.99,02/07/19 11:03,"204 9th St, Los Angeles, CA 90001"
159004,Bose SoundSport Headphones,1,99.99,02/23/19 18:54,"436 5th St, Atlanta, GA 30301"
159005,Lightning Charging Cable,1,14.95,02/02/19 17:29,"840 Chestnut St, New York City, NY 10001"
159006,Lightning Charging Cable,1,14.95,02/04/19 11:45,"74 South St, Atlanta, GA 30301"
159007,Lightning Charging Cable,1,14.95,02/09/19 20:50,"812 Maple St, San Francisco, CA 94016"
159008,34in Ultrawide Monitor,1,379.99,02/04/19 07:19,"442 Church St, Seattle, WA 98101"
159009,AAA Batteries (4-pack),1,2.99,02/16/19 12:05,"233 Maple St, San Francisco, CA 94016"
159010,iPhone,1,700,02/27/19 17:23,"459 Lakeview St, Austin, TX 73301"
159011,AAA Batteries (4-pack),2,2.99,02/28/19 18:50,"471 11th St, New York City, NY 10001"
159012,AA Batteries (4-pack),2,3.84,02/15/19 20:27,"311 5th St, San Francisco, CA 94016"
159013,AAA Batteries (4-pack),1,2.99,02/15/19 13:07,"747 Lincoln St, Los Angeles, CA 90001"
159014,USB-C Charging Cable,1,11.95,02/11/19 19:12,"310 Ridge St, Seattle, WA 98101"
159015,Macbook Pro Laptop,1,1700,02/21/19 18:21,"845 8th St, Atlanta, GA 30301"
159016,27in 4K Gaming Monitor,1,389.99,02/24/19 17:25,"891 Willow St, Seattle, WA 98101"
159017,Bose SoundSport Headphones,1,99.99,02/19/19 22:01,"559 Church St, San Francisco, CA 94016"
159018,Lightning Charging Cable,1,14.95,02/09/19 21:32,"565 6th St, Los Angeles, CA 90001"
159019,Wired Headphones,1,11.99,02/12/19 10:49,"892 Forest St, San Francisco, CA 94016"
159020,Apple Airpods Headphones,1,150,02/26/19 13:19,"327 Johnson St, Portland, OR 97035"
159021,AAA Batteries (4-pack),1,2.99,02/17/19 16:26,"700 West St, Los Angeles, CA 90001"
159022,34in Ultrawide Monitor,1,379.99,02/15/19 14:22,"15 11th St, Dallas, TX 75001"
159023,USB-C Charging Cable,1,11.95,02/27/19 14:56,"983 8th St, San Francisco, CA 94016"
159024,ThinkPad Laptop,1,999.99,02/13/19 19:11,"728 Ridge St, San Francisco, CA 94016"
159025,AAA Batteries (4-pack),1,2.99,02/24/19 15:11,"76 Walnut St, Boston, MA 02215"
159026,iPhone,1,700,02/01/19 17:02,"494 13th St, Boston, MA 02215"
159026,Wired Headphones,2,11.99,02/01/19 17:02,"494 13th St, Boston, MA 02215"
159027,Wired Headphones,1,11.99,02/10/19 11:56,"738 Forest St, Atlanta, GA 30301"
159028,Macbook Pro Laptop,1,1700,02/17/19 14:04,"191 Wilson St, Austin, TX 73301"
159029,Google Phone,1,600,02/17/19 22:29,"866 7th St, Atlanta, GA 30301"
159030,USB-C Charging Cable,1,11.95,02/10/19 17:18,"560 1st St, Portland, OR 97035"
159031,USB-C Charging Cable,1,11.95,02/22/19 11:03,"303 West St, Atlanta, GA 30301"
159032,Lightning Charging Cable,1,14.95,02/19/19 14:21,"110 Elm St, Portland, OR 97035"
159033,Wired Headphones,2,11.99,02/17/19 18:39,"227 River St, Atlanta, GA 30301"
159034,ThinkPad Laptop,1,999.99,02/15/19 15:19,"722 1st St, Portland, OR 97035"
159035,USB-C Charging Cable,1,11.95,02/05/19 09:38,"620 8th St, San Francisco, CA 94016"
159036,AAA Batteries (4-pack),1,2.99,02/06/19 18:57,"853 Cedar St, Dallas, TX 75001"
159037,20in Monitor,1,109.99,02/08/19 10:44,"189 Church St, San Francisco, CA 94016"
159038,Lightning Charging Cable,1,14.95,02/03/19 18:24,"109 North St, Los Angeles, CA 90001"
159039,27in 4K Gaming Monitor,1,389.99,02/26/19 15:11,"609 River St, San Francisco, CA 94016"
159040,34in Ultrawide Monitor,1,379.99,02/14/19 12:06,"528 Madison St, San Francisco, CA 94016"
159041,Bose SoundSport Headphones,1,99.99,02/22/19 19:36,"22 Church St, Boston, MA 02215"
159041,USB-C Charging Cable,1,11.95,02/22/19 19:36,"22 Church St, Boston, MA 02215"
159042,Bose SoundSport Headphones,1,99.99,02/26/19 22:15,"483 7th St, San Francisco, CA 94016"
159043,Lightning Charging Cable,1,14.95,02/09/19 20:58,"577 6th St, Portland, OR 97035"
159044,Bose SoundSport Headphones,1,99.99,02/07/19 10:12,"944 5th St, Boston, MA 02215"
159045,Google Phone,1,600,02/25/19 10:19,"709 Maple St, Los Angeles, CA 90001"
159045,Lightning Charging Cable,1,14.95,02/25/19 10:19,"709 Maple St, Los Angeles, CA 90001"
159046,USB-C Charging Cable,2,11.95,02/13/19 23:39,"509 Hill St, Dallas, TX 75001"
159047,AA Batteries (4-pack),1,3.84,02/18/19 08:17,"893 10th St, Seattle, WA 98101"
159048,USB-C Charging Cable,1,11.95,02/23/19 10:31,"225 Hill St, Los Angeles, CA 90001"
159049,AAA Batteries (4-pack),1,2.99,02/04/19 13:10,"936 14th St, Seattle, WA 98101"
159050,iPhone,1,700,02/09/19 21:30,"993 South St, Atlanta, GA 30301"
159051,AA Batteries (4-pack),1,3.84,02/09/19 17:05,"593 2nd St, Los Angeles, CA 90001"
159052,USB-C Charging Cable,2,11.95,02/01/19 14:46,"438 14th St, San Francisco, CA 94016"
159053,Lightning Charging Cable,2,14.95,02/16/19 18:31,"31 South St, New York City, NY 10001"
159054,AAA Batteries (4-pack),1,2.99,02/13/19 18:51,"945 8th St, Dallas, TX 75001"
159055,AA Batteries (4-pack),1,3.84,02/01/19 14:38,"33 10th St, New York City, NY 10001"
159056,27in FHD Monitor,1,149.99,02/26/19 19:21,"889 Chestnut St, Boston, MA 02215"
159057,Lightning Charging Cable,1,14.95,02/10/19 14:03,"837 13th St, Austin, TX 73301"
159058,20in Monitor,1,109.99,02/02/19 19:47,"282 North St, Boston, MA 02215"
159059,Macbook Pro Laptop,1,1700,02/08/19 17:24,"235 Cedar St, Portland, OR 97035"
159060,Bose SoundSport Headphones,1,99.99,02/24/19 15:42,"94 Willow St, San Francisco, CA 94016"
159061,USB-C Charging Cable,1,11.95,02/15/19 22:09,"46 Madison St, Austin, TX 73301"
159062,Wired Headphones,1,11.99,02/12/19 14:07,"325 Forest St, San Francisco, CA 94016"
159063,Flatscreen TV,1,300,02/07/19 20:24,"518 4th St, San Francisco, CA 94016"
159064,AAA Batteries (4-pack),1,2.99,02/19/19 17:09,"522 Elm St, Los Angeles, CA 90001"
159065,Macbook Pro Laptop,1,1700,02/12/19 22:53,"515 Lakeview St, Boston, MA 02215"
159066,AA Batteries (4-pack),1,3.84,02/09/19 11:20,"516 Pine St, New York City, NY 10001"
159067,27in 4K Gaming Monitor,1,389.99,02/20/19 17:21,"625 Washington St, Los Angeles, CA 90001"
159068,Lightning Charging Cable,2,14.95,02/21/19 10:10,"163 Hill St, Portland, OR 97035"
159069,Wired Headphones,2,11.99,02/26/19 18:52,"351 Washington St, San Francisco, CA 94016"
159070,Lightning Charging Cable,1,14.95,02/26/19 21:24,"815 Willow St, Atlanta, GA 30301"
159071,Apple Airpods Headphones,1,150,02/27/19 13:51,"901 Meadow St, Atlanta, GA 30301"
159072,Apple Airpods Headphones,1,150,02/06/19 19:18,"790 7th St, Atlanta, GA 30301"
159073,USB-C Charging Cable,1,11.95,02/27/19 16:57,"392 Washington St, New York City, NY 10001"
159073,Flatscreen TV,1,300,02/27/19 16:57,"392 Washington St, New York City, NY 10001"
159074,27in 4K Gaming Monitor,1,389.99,02/23/19 14:16,"683 Washington St, Los Angeles, CA 90001"
159075,Bose SoundSport Headphones,1,99.99,02/01/19 22:04,"123 14th St, Seattle, WA 98101"
159076,Bose SoundSport Headphones,1,99.99,02/23/19 16:19,"796 6th St, Dallas, TX 75001"
159077,34in Ultrawide Monitor,1,379.99,02/17/19 08:32,"291 Maple St, Seattle, WA 98101"
159078,Lightning Charging Cable,1,14.95,02/26/19 22:49,"390 Maple St, Boston, MA 02215"
159079,20in Monitor,1,109.99,02/11/19 15:53,"834 Hickory St, San Francisco, CA 94016"
159080,Wired Headphones,1,11.99,02/20/19 21:00,"254 10th St, San Francisco, CA 94016"
159081,AAA Batteries (4-pack),1,2.99,02/16/19 10:23,"913 Dogwood St, New York City, NY 10001"
159082,Apple Airpods Headphones,1,150,02/21/19 11:47,"547 West St, Los Angeles, CA 90001"
159083,USB-C Charging Cable,1,11.95,02/23/19 12:38,"528 Dogwood St, San Francisco, CA 94016"
159084,Google Phone,1,600,02/24/19 20:43,"641 Main St, Atlanta, GA 30301"
159084,USB-C Charging Cable,1,11.95,02/24/19 20:43,"641 Main St, Atlanta, GA 30301"
159085,iPhone,1,700,02/02/19 18:56,"950 10th St, San Francisco, CA 94016"
159086,AA Batteries (4-pack),1,3.84,02/03/19 17:19,"599 Lakeview St, Portland, OR 97035"
159087,Wired Headphones,1,11.99,02/20/19 15:52,"852 Hill St, Boston, MA 02215"
159088,Vareebadd Phone,1,400,02/14/19 07:18,"106 Elm St, San Francisco, CA 94016"
159089,27in FHD Monitor,1,149.99,02/16/19 13:37,"185 Center St, Portland, ME 04101"
159090,Flatscreen TV,1,300,02/07/19 06:27,"505 4th St, Seattle, WA 98101"
159091,USB-C Charging Cable,1,11.95,02/07/19 16:34,"823 Lincoln St, Los Angeles, CA 90001"
159092,34in Ultrawide Monitor,1,379.99,02/28/19 09:48,"381 7th St, Atlanta, GA 30301"
159093,Vareebadd Phone,1,400,02/28/19 19:20,"239 Hill St, New York City, NY 10001"
159094,Flatscreen TV,1,300,02/09/19 20:34,"55 Chestnut St, Austin, TX 73301"
159095,AAA Batteries (4-pack),1,2.99,02/07/19 10:24,"241 Madison St, San Francisco, CA 94016"
159096,ThinkPad Laptop,1,999.99,02/02/19 09:03,"305 Sunset St, New York City, NY 10001"
159097,USB-C Charging Cable,1,11.95,02/02/19 21:19,"349 Hickory St, San Francisco, CA 94016"
159098,USB-C Charging Cable,1,11.95,02/08/19 13:09,"453 Center St, Portland, ME 04101"
159099,Wired Headphones,1,11.99,02/17/19 18:26,"41 Church St, Dallas, TX 75001"
159100,AA Batteries (4-pack),1,3.84,02/14/19 18:04,"284 Maple St, San Francisco, CA 94016"
159101,USB-C Charging Cable,1,11.95,02/17/19 13:22,"457 Dogwood St, New York City, NY 10001"
159102,USB-C Charging Cable,1,11.95,02/21/19 06:53,"618 Willow St, San Francisco, CA 94016"
159103,27in FHD Monitor,1,149.99,02/03/19 22:16,"371 Meadow St, Dallas, TX 75001"
159104,USB-C Charging Cable,1,11.95,02/27/19 20:47,"629 Lake St, Portland, OR 97035"
159105,Bose SoundSport Headphones,1,99.99,02/13/19 06:50,"401 5th St, Portland, OR 97035"
159106,Apple Airpods Headphones,1,150,02/21/19 00:20,"410 Sunset St, New York City, NY 10001"
159107,Apple Airpods Headphones,1,150,02/26/19 14:53,"627 Washington St, Seattle, WA 98101"
159108,Macbook Pro Laptop,1,1700,02/02/19 00:17,"642 Elm St, San Francisco, CA 94016"
159109,Bose SoundSport Headphones,1,99.99,02/13/19 17:15,"963 Pine St, San Francisco, CA 94016"
159110,27in 4K Gaming Monitor,1,389.99,02/16/19 08:46,"714 Walnut St, New York City, NY 10001"
159111,USB-C Charging Cable,2,11.95,02/18/19 10:16,"878 Forest St, San Francisco, CA 94016"
159112,Lightning Charging Cable,1,14.95,02/05/19 20:17,"82 Walnut St, New York City, NY 10001"
159113,Lightning Charging Cable,1,14.95,02/27/19 06:34,"516 Willow St, Atlanta, GA 30301"
159114,USB-C Charging Cable,1,11.95,02/18/19 19:30,"98 North St, Dallas, TX 75001"
159115,Wired Headphones,1,11.99,02/10/19 18:27,"615 10th St, Austin, TX 73301"
159116,USB-C Charging Cable,1,11.95,02/13/19 16:37,"508 10th St, Boston, MA 02215"
159117,Lightning Charging Cable,1,14.95,02/13/19 22:46,"323 Lincoln St, San Francisco, CA 94016"
159118,27in 4K Gaming Monitor,1,389.99,02/07/19 01:44,"321 Willow St, Portland, OR 97035"
159119,Apple Airpods Headphones,1,150,02/10/19 21:56,"151 6th St, San Francisco, CA 94016"
159120,USB-C Charging Cable,1,11.95,02/03/19 14:14,"15 River St, Atlanta, GA 30301"
159121,AA Batteries (4-pack),1,3.84,02/12/19 15:25,"232 Dogwood St, New York City, NY 10001"
159122,AA Batteries (4-pack),1,3.84,02/25/19 10:25,"982 Lakeview St, San Francisco, CA 94016"
159123,Bose SoundSport Headphones,1,99.99,02/12/19 09:47,"833 1st St, New York City, NY 10001"
159124,AAA Batteries (4-pack),1,2.99,02/09/19 17:49,"456 North St, Seattle, WA 98101"
159125,20in Monitor,1,109.99,02/23/19 09:13,"161 Lake St, San Francisco, CA 94016"
159126,27in FHD Monitor,1,149.99,02/14/19 05:52,"951 Forest St, Atlanta, GA 30301"
159127,Apple Airpods Headphones,1,150,02/03/19 14:15,"56 Jefferson St, Atlanta, GA 30301"
159128,AA Batteries (4-pack),1,3.84,02/20/19 13:12,"166 Lakeview St, Atlanta, GA 30301"
159129,AA Batteries (4-pack),2,3.84,02/27/19 22:17,"949 Hill St, Dallas, TX 75001"
159130,iPhone,1,700,02/07/19 13:17,"38 Lakeview St, Dallas, TX 75001"
159131,27in FHD Monitor,1,149.99,02/14/19 14:25,"993 North St, New York City, NY 10001"
159132,27in FHD Monitor,1,149.99,02/26/19 13:40,"32 7th St, Portland, OR 97035"
159133,Lightning Charging Cable,1,14.95,02/22/19 20:21,"616 Spruce St, Seattle, WA 98101"
159134,34in Ultrawide Monitor,1,379.99,02/11/19 09:52,"2 Lake St, Boston, MA 02215"
159135,AAA Batteries (4-pack),1,2.99,02/25/19 21:16,"89 Spruce St, San Francisco, CA 94016"
159136,AAA Batteries (4-pack),2,2.99,02/01/19 21:03,"922 Madison St, Boston, MA 02215"
159137,27in 4K Gaming Monitor,1,389.99,02/25/19 19:31,"600 Willow St, Dallas, TX 75001"
159138,34in Ultrawide Monitor,1,379.99,02/02/19 12:15,"57 8th St, Los Angeles, CA 90001"
159139,USB-C Charging Cable,1,11.95,02/07/19 14:00,"404 Jefferson St, Los Angeles, CA 90001"
159140,Google Phone,1,600,02/23/19 17:00,"717 Spruce St, Portland, OR 97035"
159140,USB-C Charging Cable,1,11.95,02/23/19 17:00,"717 Spruce St, Portland, OR 97035"
159141,Wired Headphones,1,11.99,02/22/19 10:21,"363 Church St, San Francisco, CA 94016"
159142,USB-C Charging Cable,1,11.95,02/01/19 21:17,"718 Pine St, San Francisco, CA 94016"
159143,USB-C Charging Cable,1,11.95,02/25/19 00:29,"931 West St, Los Angeles, CA 90001"
159144,27in FHD Monitor,1,149.99,02/17/19 15:21,"770 Hickory St, Los Angeles, CA 90001"
159145,Lightning Charging Cable,1,14.95,02/08/19 19:05,"435 Lakeview St, Los Angeles, CA 90001"
159146,27in FHD Monitor,1,149.99,02/08/19 20:20,"501 Ridge St, Boston, MA 02215"
159147,AA Batteries (4-pack),3,3.84,02/18/19 23:30,"437 Highland St, New York City, NY 10001"
159148,USB-C Charging Cable,1,11.95,02/01/19 11:47,"374 2nd St, Boston, MA 02215"
159149,AA Batteries (4-pack),1,3.84,02/26/19 15:55,"714 Chestnut St, New York City, NY 10001"
159150,27in 4K Gaming Monitor,1,389.99,02/17/19 10:59,"917 4th St, Seattle, WA 98101"
159151,Wired Headphones,1,11.99,02/02/19 15:13,"631 South St, Boston, MA 02215"
159152,USB-C Charging Cable,1,11.95,02/13/19 14:56,"302 Adams St, New York City, NY 10001"
159153,AA Batteries (4-pack),1,3.84,02/24/19 07:41,"242 12th St, Dallas, TX 75001"
159154,USB-C Charging Cable,1,11.95,02/08/19 07:49,"624 Ridge St, Dallas, TX 75001"
159155,USB-C Charging Cable,1,11.95,02/17/19 17:36,"501 Main St, Atlanta, GA 30301"
159156,Apple Airpods Headphones,1,150,02/16/19 00:09,"368 11th St, Los Angeles, CA 90001"
159157,Lightning Charging Cable,1,14.95,02/24/19 12:34,"585 Lakeview St, Seattle, WA 98101"
159158,Bose SoundSport Headphones,1,99.99,02/01/19 07:00,"570 Madison St, Atlanta, GA 30301"
159159,Bose SoundSport Headphones,1,99.99,02/07/19 10:25,"959 6th St, Los Angeles, CA 90001"
159160,USB-C Charging Cable,1,11.95,02/02/19 05:31,"603 Main St, New York City, NY 10001"
159161,Bose SoundSport Headphones,1,99.99,02/03/19 22:31,"772 5th St, Los Angeles, CA 90001"
159162,AAA Batteries (4-pack),1,2.99,02/24/19 17:59,"40 Lake St, Austin, TX 73301"
159163,AAA Batteries (4-pack),2,2.99,02/05/19 15:39,"192 1st St, Austin, TX 73301"
159164,LG Washing Machine,1,600.0,02/27/19 18:01,"692 Meadow St, New York City, NY 10001"
159165,27in 4K Gaming Monitor,1,389.99,02/01/19 19:34,"638 Church St, Boston, MA 02215"
,,,,,
159166,20in Monitor,1,109.99,02/26/19 10:02,"189 Main St, Seattle, WA 98101"
159167,Apple Airpods Headphones,1,150,02/10/19 14:04,"562 Jackson St, Boston, MA 02215"
159168,AA Batteries (4-pack),1,3.84,02/25/19 19:46,"827 Adams St, Atlanta, GA 30301"
159169,Bose SoundSport Headphones,1,99.99,02/03/19 17:23,"345 Main St, Los Angeles, CA 90001"
159170,AAA Batteries (4-pack),2,2.99,02/16/19 21:34,"560 Walnut St, San Francisco, CA 94016"
159171,Google Phone,1,600,02/15/19 22:24,"319 Wilson St, Portland, OR 97035"
159172,AAA Batteries (4-pack),1,2.99,02/17/19 02:55,"891 Forest St, Los Angeles, CA 90001"
159173,Macbook Pro Laptop,1,1700,02/23/19 09:02,"43 11th St, San Francisco, CA 94016"
159174,AA Batteries (4-pack),1,3.84,02/01/19 20:25,"282 Sunset St, Los Angeles, CA 90001"
159175,34in Ultrawide Monitor,1,379.99,02/28/19 18:01,"231 Pine St, New York City, NY 10001"
159176,Bose SoundSport Headphones,1,99.99,02/09/19 09:49,"440 Forest St, San Francisco, CA 94016"
159177,Lightning Charging Cable,1,14.95,02/07/19 22:20,"684 Main St, Boston, MA 02215"
159178,AAA Batteries (4-pack),1,2.99,02/24/19 12:13,"41 Adams St, San Francisco, CA 94016"
159179,iPhone,1,700,02/03/19 15:50,"977 8th St, Los Angeles, CA 90001"
159180,Bose SoundSport Headphones,1,99.99,02/26/19 18:57,"48 Forest St, Boston, MA 02215"
159181,iPhone,1,700,02/19/19 07:16,"984 Highland St, Austin, TX 73301"
159182,Bose SoundSport Headphones,1,99.99,02/20/19 16:20,"741 7th St, Seattle, WA 98101"
159183,Wired Headphones,1,11.99,02/10/19 10:43,"960 West St, Austin, TX 73301"
159183,AAA Batteries (4-pack),1,2.99,02/10/19 10:43,"960 West St, Austin, TX 73301"
159184,Apple Airpods Headphones,1,150,02/28/19 14:30,"359 10th St, Atlanta, GA 30301"
159185,Lightning Charging Cable,1,14.95,02/20/19 17:10,"508 Cedar St, Austin, TX 73301"
159186,Google Phone,1,600,02/02/19 09:21,"114 West St, San Francisco, CA 94016"
159187,Lightning Charging Cable,1,14.95,02/14/19 22:11,"843 South St, Atlanta, GA 30301"
159188,AAA Batteries (4-pack),2,2.99,02/03/19 20:42,"53 Dogwood St, Dallas, TX 75001"
159189,AAA Batteries (4-pack),1,2.99,02/20/19 22:39,"660 8th St, Dallas, TX 75001"
159190,Bose SoundSport Headphones,1,99.99,02/27/19 17:56,"665 9th St, San Francisco, CA 94016"
159191,27in FHD Monitor,1,149.99,02/22/19 18:08,"145 Highland St, Dallas, TX 75001"
159192,Lightning Charging Cable,1,14.95,02/12/19 17:03,"273 Willow St, Dallas, TX 75001"
159193,USB-C Charging Cable,1,11.95,02/01/19 05:50,"937 Jackson St, Dallas, TX 75001"
159194,Flatscreen TV,1,300,02/09/19 17:36,"204 5th St, Dallas, TX 75001"
159195,iPhone,1,700,02/25/19 19:04,"193 Walnut St, Los Angeles, CA 90001"
159196,Apple Airpods Headphones,1,150,02/22/19 11:42,"424 Madison St, Atlanta, GA 30301"
159197,Vareebadd Phone,1,400,02/06/19 11:14,"594 6th St, Austin, TX 73301"
159197,Wired Headphones,1,11.99,02/06/19 11:14,"594 6th St, Austin, TX 73301"
159197,Apple Airpods Headphones,1,150,02/06/19 11:14,"594 6th St, Austin, TX 73301"
159198,AA Batteries (4-pack),1,3.84,02/24/19 21:17,"272 Jefferson St, Dallas, TX 75001"
159199,USB-C Charging Cable,1,11.95,02/21/19 11:06,"352 Washington St, Seattle, WA 98101"
159200,USB-C Charging Cable,1,11.95,02/14/19 08:02,"323 Lakeview St, San Francisco, CA 94016"
159201,27in 4K Gaming Monitor,1,389.99,02/25/19 08:24,"168 Washington St, Austin, TX 73301"
159202,Wired Headphones,1,11.99,02/26/19 16:26,"691 Ridge St, San Francisco, CA 94016"
159203,AA Batteries (4-pack),1,3.84,02/03/19 21:18,"510 Jackson St, Los Angeles, CA 90001"
159204,Google Phone,1,600,02/13/19 21:52,"187 Elm St, Los Angeles, CA 90001"
159204,Wired Headphones,2,11.99,02/13/19 21:52,"187 Elm St, Los Angeles, CA 90001"
159205,USB-C Charging Cable,1,11.95,02/11/19 20:44,"502 Lake St, Seattle, WA 98101"
159206,Lightning Charging Cable,1,14.95,02/23/19 22:10,"50 Lincoln St, Los Angeles, CA 90001"
159207,Vareebadd Phone,1,400,02/28/19 18:14,"492 Lakeview St, Los Angeles, CA 90001"
159208,Bose SoundSport Headphones,1,99.99,02/16/19 19:40,"688 Washington St, New York City, NY 10001"
159209,Bose SoundSport Headphones,1,99.99,02/04/19 15:20,"75 Maple St, Boston, MA 02215"
159210,Lightning Charging Cable,1,14.95,02/21/19 07:52,"774 Cedar St, Boston, MA 02215"
159211,Wired Headphones,2,11.99,02/27/19 13:59,"360 Madison St, Seattle, WA 98101"
159212,Wired Headphones,1,11.99,02/19/19 16:01,"99 Main St, San Francisco, CA 94016"
159213,Google Phone,1,600,02/12/19 14:12,"105 River St, San Francisco, CA 94016"
159214,AA Batteries (4-pack),2,3.84,02/01/19 20:32,"150 Ridge St, Los Angeles, CA 90001"
159215,34in Ultrawide Monitor,1,379.99,02/05/19 13:02,"538 4th St, Atlanta, GA 30301"
159216,Bose SoundSport Headphones,1,99.99,02/27/19 23:53,"287 West St, Los Angeles, CA 90001"
159217,AA Batteries (4-pack),1,3.84,02/08/19 15:06,"491 Adams St, San Francisco, CA 94016"
159218,Macbook Pro Laptop,1,1700,02/11/19 13:59,"358 9th St, Los Angeles, CA 90001"
159219,Google Phone,1,600,02/04/19 22:33,"265 9th St, Portland, ME 04101"
159219,USB-C Charging Cable,1,11.95,02/04/19 22:33,"265 9th St, Portland, ME 04101"
159219,Wired Headphones,1,11.99,02/04/19 22:33,"265 9th St, Portland, ME 04101"
159220,Bose SoundSport Headphones,1,99.99,02/05/19 20:26,"369 Meadow St, San Francisco, CA 94016"
159221,AA Batteries (4-pack),4,3.84,02/08/19 17:58,"636 Park St, Boston, MA 02215"
159222,Apple Airpods Headphones,1,150,02/27/19 13:39,"769 13th St, San Francisco, CA 94016"
159223,Lightning Charging Cable,1,14.95,02/13/19 18:22,"312 1st St, Austin, TX 73301"
159224,Lightning Charging Cable,1,14.95,02/08/19 15:38,"85 4th St, New York City, NY 10001"
159225,AAA Batteries (4-pack),1,2.99,02/10/19 18:48,"793 5th St, Boston, MA 02215"
159226,ThinkPad Laptop,1,999.99,02/04/19 23:46,"571 Lakeview St, Los Angeles, CA 90001"
159227,AAA Batteries (4-pack),2,2.99,02/14/19 17:39,"91 Maple St, San Francisco, CA 94016"
159228,34in Ultrawide Monitor,1,379.99,02/18/19 13:29,"534 Park St, Seattle, WA 98101"
159229,Bose SoundSport Headphones,1,99.99,02/17/19 12:55,"195 Highland St, New York City, NY 10001"
159230,AAA Batteries (4-pack),1,2.99,02/24/19 09:18,"859 Hickory St, Boston, MA 02215"
159231,USB-C Charging Cable,1,11.95,02/17/19 10:49,"335 12th St, San Francisco, CA 94016"
159232,Apple Airpods Headphones,1,150,02/09/19 14:16,"522 8th St, Portland, OR 97035"
159233,Bose SoundSport Headphones,1,99.99,02/04/19 16:04,"289 Lake St, Dallas, TX 75001"
159234,iPhone,1,700,02/07/19 12:33,"943 Hill St, Boston, MA 02215"
159235,Bose SoundSport Headphones,1,99.99,02/22/19 10:01,"196 North St, Atlanta, GA 30301"
159236,AA Batteries (4-pack),1,3.84,02/03/19 19:44,"865 Park St, Los Angeles, CA 90001"
159237,34in Ultrawide Monitor,1,379.99,02/06/19 16:32,"25 Center St, San Francisco, CA 94016"
159238,AA Batteries (4-pack),2,3.84,02/09/19 10:24,"215 North St, Los Angeles, CA 90001"
159239,USB-C Charging Cable,1,11.95,02/10/19 21:35,"820 River St, Boston, MA 02215"
159240,Flatscreen TV,1,300,02/12/19 19:38,"29 Elm St, Boston, MA 02215"
159240,Apple Airpods Headphones,1,150,02/12/19 19:38,"29 Elm St, Boston, MA 02215"
159241,USB-C Charging Cable,1,11.95,02/20/19 00:05,"997 4th St, Atlanta, GA 30301"
159242,AA Batteries (4-pack),1,3.84,02/11/19 19:41,"315 North St, San Francisco, CA 94016"
159243,Lightning Charging Cable,1,14.95,02/17/19 17:54,"60 12th St, San Francisco, CA 94016"
159244,Macbook Pro Laptop,1,1700,02/08/19 11:28,"216 Hill St, San Francisco, CA 94016"
159245,Lightning Charging Cable,1,14.95,02/24/19 17:53,"738 Lincoln St, Los Angeles, CA 90001"
159246,Lightning Charging Cable,1,14.95,02/28/19 11:47,"577 Ridge St, Boston, MA 02215"
159247,USB-C Charging Cable,1,11.95,02/19/19 22:29,"685 Center St, Dallas, TX 75001"
159248,AAA Batteries (4-pack),2,2.99,02/28/19 01:38,"762 1st St, San Francisco, CA 94016"
159249,Google Phone,1,600,02/28/19 18:45,"983 11th St, New York City, NY 10001"
159249,USB-C Charging Cable,1,11.95,02/28/19 18:45,"983 11th St, New York City, NY 10001"
159250,Apple Airpods Headphones,1,150,02/17/19 11:18,"287 7th St, Seattle, WA 98101"
159251,Apple Airpods Headphones,1,150,02/02/19 10:27,"733 Elm St, San Francisco, CA 94016"
159252,AA Batteries (4-pack),1,3.84,02/03/19 15:21,"616 Center St, San Francisco, CA 94016"
159253,27in 4K Gaming Monitor,1,389.99,02/05/19 14:30,"28 Jackson St, San Francisco, CA 94016"
